Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,38,2017-01-17,22-290,TOR,@,BRK,W (+10),0,14:43,2,5,0.4,0,0,,0,0,,2,0,2,0,1,3,0,0,4,5.8,14
42,39,2017-01-18,22-291,TOR,@,PHI,L (-5),1,10:46,1,2,0.5,0,0,,0,0,,0,1,1,0,0,1,1,0,2,1,-8
43,40,2017-01-20,22-293,TOR,@,CHO,L (-35),0,18:34,1,2,0.5,0,0,,0,0,,2,2,4,1,2,1,0,1,2,6,-13
44,,2017-01-22,22-295,TOR,,PHO,L (-12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
45,,2017-01-24,22-297,TOR,,SAS,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,,2017-01-25,22-298,TOR,@,MEM,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,41,2017-01-27,22-300,TOR,,MIL,W (+16),0,9:51,2,4,0.5,0,0,,0,0,,1,2,3,0,0,1,1,4,4,1.4,-3
48,42,2017-01-29,22-302,TOR,,ORL,L (-1),0,10:32,2,3,0.667,0,0,,0,0,,0,0,0,0,0,1,0,1,4,3,-13
49,43,2017-01-31,22-304,TOR,,NOP,W (+2),0,7:29,2,4,0.5,0,0,,0,0,,2,3,5,0,0,1,1,0,4,4,-6
50,,2017-02-01,22-305,TOR,@,BOS,L (-5),Did Not Play,,,,,,,,,,,,,,,,,,,,,
51,44,2017-02-03,22-307,TOR,@,ORL,L (-8),0,9:31,2,2,1,0,0,,1,2,0.5,1,2,3,0,0,0,0,2,5,4.5,-11
52,45,2017-02-05,22-309,TOR,@,BRK,W (+8),1,29:19:00,2,4,0.5,0,0,,2,2,1,1,6,7,0,1,0,2,3,6,4.3,15
53,46,2017-02-06,22-310,TOR,,LAC,W (+9),1,15:47,1,4,0.25,0,0,,0,0,,0,4,4,0,1,0,0,3,2,0.6,4
54,47,2017-02-08,22-312,TOR,@,MIN,L (-3),1,19:36,1,2,0.5,0,0,,1,4,0.25,3,2,5,0,0,2,1,3,3,2.7,-9
55,,2017-02-12,22-316,TOR,,DET,L (-1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
56,48,2017-02-14,22-318,TOR,@,CHI,L (-11),0,4:30,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,-11
57,,2017-02-15,22-319,TOR,,CHO,W (+5),Did Not Play,,,,,,,,,,,,,,,,,,,,,
58,,2017-02-24,22-328,TOR,,BOS,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
59,,2017-02-26,22-330,TOR,,POR,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
60,,2017-02-27,22-331,TOR,@,NYK,W (+1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
61,49,2017-03-01,22-333,TOR,,WAS,L (-9),0,1:39,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,0,2,6
62,,2017-03-03,22-335,TOR,@,WAS,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
63,,2017-03-04,22-336,TOR,@,MIL,L (-7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
64,,2017-03-08,22-340,TOR,@,NOP,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
65,,2017-03-10,22-342,TOR,@,ATL,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
66,50,2017-03-11,22-343,TOR,@,MIA,L (-15),0,8:59,2,4,0.5,0,1,0,0,0,,1,4,5,1,1,1,0,1,4,5.9,5
67,51,2017-03-13,22-345,TOR,,DAL,W (+22),0,3:09,0,1,0,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-1,1
68,52,2017-03-16,22-348,TOR,,OKC,L (-21),0,6:04,3,3,1,1,1,1,0,0,,0,0,0,0,0,1,0,0,7,6.8,10
69,,2017-03-17,22-349,TOR,@,DET,W (+12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
70,,2017-03-19,22-351,TOR,,IND,W (+25),Inactive,,,,,,,,,,,,,,,,,,,,,
71,,2017-03-21,22-353,TOR,,CHI,W (+2),Inactive,,,,,,,,,,,,,,,,,,,,,
72,,2017-03-23,22-355,TOR,@,MIA,W (+17),Did Not Play,,,,,,,,,,,,,,,,,,,,,
73,,2017-03-25,22-357,TOR,@,DAL,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
74,53,2017-03-27,22-359,TOR,,ORL,W (+19),0,1:53,0,2,0,0,0,,0,0,,1,1,2,0,0,1,0,0,0,0.3,1
75,,2017-03-29,22-361,TOR,,CHO,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
76,,2017-03-31,22-363,TOR,,IND,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
