Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
83,,2017-04-12,27-206,TOR,@,CLE,W (+15),Inactive,,,,,,,,,,,,,,,,,,,,,
1,1,2017-04-15,27-209,TOR,,MIL,L (-14),1,35:33:00,8,14,0.571,1,4,0.25,2,4,0.5,3,11,14,0,0,3,1,2,19,17.3,-16
2,2,2017-04-18,27-212,TOR,,MIL,W (+6),1,35:32:00,6,15,0.4,4,7,0.571,0,0,,0,7,7,6,0,2,1,3,16,13.4,13
3,3,2017-04-20,27-214,TOR,@,MIL,L (-27),1,25:47:00,3,8,0.375,0,2,0,0,0,,0,3,3,0,0,1,2,3,6,0,-18
4,4,2017-04-22,27-216,TOR,@,MIL,W (+11),1,25:40:00,4,16,0.25,0,5,0,2,2,1,2,6,8,1,2,3,1,4,10,5.8,0
5,5,2017-04-24,27-218,TOR,,MIL,W (+25),1,24:41:00,8,10,0.8,1,3,0.333,2,2,1,0,6,6,3,1,3,2,4,19,18.6,8
6,6,2017-04-27,27-221,TOR,@,MIL,W (+3),1,30:59:00,2,7,0.286,1,3,0.333,2,2,1,1,11,12,0,0,2,1,6,7,4.9,1
7,7,2017-05-01,27-225,TOR,@,CLE,L (-11),1,32:29:00,6,14,0.429,3,3,1,0,0,,1,5,6,3,0,0,1,3,15,9.7,-14
8,8,2017-05-03,27-227,TOR,@,CLE,L (-22),1,25:46:00,7,14,0.5,0,2,0,2,2,1,2,3,5,0,1,1,2,5,16,9,-18
9,9,2017-05-05,27-229,TOR,,CLE,L (-21),1,35:23:00,6,14,0.429,0,3,0,0,0,,0,2,2,0,0,2,0,4,12,5,-13
10,10,2017-05-07,27-231,TOR,,CLE,L (-7),1,34:40:00,10,18,0.556,2,6,0.333,1,1,1,0,2,2,1,0,0,0,3,23,14.5,-
