Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
47,,2018-01-26,25,TOR,,UTA,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
48,,2018-01-28,25,TOR,,LAL,W (+12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
49,,2018-01-30,25,TOR,,MIN,W (+5),Did Not Play,,,,,,,,,,,,,,,,,,,,,
50,29,2018-02-01,25,TOR,@,WAS,L (-3),0,3:12,0,0,,0,0,,0,0,,0,1,1,0,1,1,0,0,0,2,1
51,30,2018-02-02,25,TOR,,POR,W (+25),0,4:07,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,1,0,1.6,-1
52,,2018-02-04,25,TOR,,MEM,W (+15),Did Not Play,,,,,,,,,,,,,,,,,,,,,
53,31,2018-02-06,25,TOR,,BOS,W (+20),0,3:43,0,1,0,0,0,,2,2,1,0,0,0,0,0,0,0,2,2,0.5,-7
54,32,2018-02-08,25,TOR,,NYK,W (+25),0,3:37,1,2,0.5,0,1,0,0,0,,1,1,2,0,0,0,0,1,2,1.6,-4
55,33,2018-02-11,25,TOR,@,CHO,W (+20),0,5:56,1,1,1,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.1,-14
56,,2018-02-13,25,TOR,,MIA,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
57,34,2018-02-14,25,TOR,@,CHI,W (+24),0,3:27,1,2,0.5,0,1,0,0,0,,0,2,2,1,1,0,0,0,2,3.3,-2
58,,2018-02-23,25,TOR,,MIL,L (-3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
59,35,2018-02-26,25,TOR,,DET,W (+29),0,3:54,1,1,1,1,1,1,0,0,,0,2,2,1,0,0,1,0,3,3,5
60,,2018-02-28,25,TOR,@,ORL,W (+13),Did Not Play,,,,,,,,,,,,,,,,,,,,,
61,36,2018-03-02,25,TOR,@,WAS,W (+7),0,7:13,1,1,1,0,0,,2,3,0.667,1,1,2,0,0,0,1,1,4,2.9,14
62,37,2018-03-04,25,TOR,,CHO,W (+5),0,4:32,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,0,2,3
63,38,2018-03-06,25,TOR,,ATL,W (+16),0,1:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-1
64,39,2018-03-07,25,TOR,@,DET,W (+2),0,3:45,0,0,,0,0,,1,2,0.5,0,0,0,0,0,1,0,0,1,1.3,1
65,,2018-03-09,25,TOR,,HOU,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
66,40,2018-03-11,25,TOR,@,NYK,W (+26),0,5:21,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1,2
67,41,2018-03-13,25,TOR,@,BRK,W (+14),0,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,2
68,,2018-03-15,25,TOR,@,IND,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
69,,2018-03-16,25,TOR,,DAL,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
70,42,2018-03-18,25,TOR,,OKC,L (-7),0,6:14,2,2,1,0,0,,1,1,1,0,5,5,0,0,0,0,0,5,5.9,15
71,43,2018-03-20,25,TOR,@,ORL,W (+7),0,17:14,2,2,1,0,0,,0,2,0,1,3,4,0,0,2,0,1,4,5.2,16
72,,2018-03-21,25,TOR,@,CLE,L (-3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
73,44,2018-03-23,25,TOR,,BRK,W (+4),0,12:15,1,3,0.333,1,1,1,1,2,0.5,0,1,1,1,1,3,1,0,4,5,10
74,,2018-03-25,25,TOR,,LAC,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
75,45,2018-03-27,25,TOR,,DEN,W (+4),0,6:59,0,1,0,0,1,0,0,0,,0,1,1,0,0,3,0,0,0,1.7,-4
76,,2018-03-31,25,TOR,@,BOS,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
77,46,2018-04-03,25,TOR,@,CLE,L (-6),0,2:07,0,0,,0,0,,0,0,,0,0,0,3,1,0,0,0,0,3.1,8
78,47,2018-04-04,25,TOR,,BOS,W (+18),0,17:44,3,4,0.75,0,0,,0,0,,1,1,2,0,2,0,0,1,6,7,19
79,48,2018-04-06,25,TOR,,IND,W (+19),0,8:04,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,2,0,-0.1,0
80,49,2018-04-08,25,TOR,,ORL,W (+11),1,6:11,2,3,0.667,0,1,0,0,0,,1,1,2,1,0,0,1,1,4,3,1
81,,2018-04-09,25,TOR,@,DET,W (+10),Inactive,,,,,,,,,,,,,,,,,,,,,
82,,2018-04-11,25,TOR,@,MIA,L (-7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
1,1,2018-04-14,25,TOR,,WAS,W (+8),0,9:12,0,0,,0,0,,1,2,0.5,0,1,1,1,0,0,0,0,1,1.6,8
2,2,2018-04-17,25,TOR,,WAS,W (+11),0,5:08,0,1,0,0,0,,0,0,,0,0,0,0,0,0,2,5,0,-4.7,-19
3,3,2018-04-20,25,TOR,@,WAS,L (-19),0,5:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-7
4,,2018-04-22,25,TOR,@,WAS,L (-8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,,2018-04-25,25,TOR,,WAS,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
6,,2018-04-27,25,TOR,@,WAS,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,,2018-05-01,25,TOR,,CLE,L (-1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
8,4,2018-05-03,25,TOR,,CLE,L (-18),0,2:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
9,,2018-05-05,25,TOR,@,CLE,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,5,2018-05-07,25,TOR,@,CLE,L (-35),0,1:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-10
