Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,,2017-01-18,24-176,TOR,@,PHI,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
43,,2017-01-20,24-178,TOR,@,CHO,L (-35),Inactive,,,,,,,,,,,,,,,,,,,,,
44,35,2017-01-22,24-180,TOR,,PHO,L (-12),1,35:22:00,5,5,1,1,1,1,2,2,1,0,5,5,1,1,2,1,5,13,13.1,-9
45,36,2017-01-24,24-182,TOR,,SAS,L (-2),0,25:53:00,3,6,0.5,0,0,,0,0,,4,7,11,1,1,2,0,3,6,9.8,2
46,37,2017-01-25,24-183,TOR,@,MEM,L (-2),0,24:10:00,4,4,1,0,0,,0,2,0,4,4,8,0,1,1,2,3,8,8.5,-4
47,38,2017-01-27,24-185,TOR,,MIL,W (+16),0,23:46,4,7,0.571,0,0,,1,1,1,4,1,5,0,1,4,3,2,9,8.8,-3
48,39,2017-01-29,24-187,TOR,,ORL,L (-1),0,11:37,2,2,1,0,0,,0,0,,1,1,2,0,1,1,0,5,4,4.1,9
49,40,2017-01-31,24-189,TOR,,NOP,W (+2),0,21:32,3,4,0.75,0,0,,1,2,0.5,4,4,8,0,1,2,0,4,7,9.8,-4
50,41,2017-02-01,24-190,TOR,@,BOS,L (-5),0,28:29:00,3,4,0.75,0,1,0,4,4,1,1,4,5,0,1,4,1,4,10,11.5,7
51,42,2017-02-03,24-192,TOR,@,ORL,L (-8),0,25:07:00,2,3,0.667,0,0,,0,2,0,1,6,7,1,0,1,1,4,4,3.2,-4
52,43,2017-02-05,24-194,TOR,@,BRK,W (+8),0,21:53,4,6,0.667,0,1,0,0,0,,1,4,5,0,3,1,1,2,8,9.2,-5
53,44,2017-02-06,24-195,TOR,,LAC,W (+9),0,26:05:00,3,6,0.5,0,0,,2,2,1,1,5,6,2,3,0,1,4,8,9,2
54,45,2017-02-08,24-197,TOR,@,MIN,L (-3),0,21:06,1,1,1,0,0,,0,0,,0,1,1,1,1,0,1,4,2,1.1,5
55,46,2017-02-12,24-201,TOR,,DET,L (-1),0,31:32:00,1,1,1,0,0,,4,4,1,1,1,2,3,1,3,0,1,6,11.5,-4
56,47,2017-02-14,24-203,TOR,@,CHI,L (-11),0,25:10:00,3,4,0.75,0,0,,1,3,0.333,0,3,3,0,1,0,4,3,7,1.3,0
57,48,2017-02-15,24-204,TOR,,CHO,W (+5),0,15:39,0,0,,0,0,,0,0,,0,4,4,0,0,3,2,3,0,0.1,-12
58,49,2017-02-24,24-213,TOR,,BOS,W (+10),0,11:05,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,-14
59,50,2017-02-26,24-215,TOR,,POR,W (+6),0,9:41,0,0,,0,0,,0,0,,0,2,2,1,1,1,1,1,0,1.6,-7
60,51,2017-02-27,24-216,TOR,@,NYK,W (+1),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
61,,2017-03-01,24-218,TOR,,WAS,L (-9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
62,,2017-03-03,24-220,TOR,@,WAS,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
63,,2017-03-04,24-221,TOR,@,MIL,L (-7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
64,,2017-03-08,24-225,TOR,@,NOP,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
65,,2017-03-10,24-227,TOR,@,ATL,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
66,,2017-03-11,24-228,TOR,@,MIA,L (-15),Did Not Play,,,,,,,,,,,,,,,,,,,,,
67,52,2017-03-13,24-230,TOR,,DAL,W (+22),0,3:37,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,1,0,0.9,1
68,53,2017-03-16,24-233,TOR,,OKC,L (-21),0,6:04,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,0,0,1.7,10
69,,2017-03-17,24-234,TOR,@,DET,W (+12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
70,54,2017-03-19,24-236,TOR,,IND,W (+25),0,4:47,0,2,0,0,1,0,0,0,,0,2,2,0,0,1,0,0,0,-0.1,2
