Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2018-04-14,28,TOR,,WAS,W (+8),1,35:03:00,6,17,0.353,2,5,0.4,3,4,0.75,1,1,2,6,0,0,2,1,17,9.9,6
2,2,2018-04-17,28,TOR,,WAS,W (+11),1,37:02:00,14,23,0.609,3,6,0.5,6,8,0.75,1,4,5,4,0,0,2,1,37,28,23
3,3,2018-04-20,28,TOR,@,WAS,L (-19),1,35:23:00,10,22,0.455,1,3,0.333,2,2,1,0,3,3,4,1,1,3,1,23,13.6,-17
4,4,2018-04-22,28,TOR,@,WAS,L (-8),1,38:03:00,10,29,0.345,1,4,0.25,14,18,0.778,1,5,6,6,1,0,4,2,35,19.7,-12
5,5,2018-04-25,28,TOR,,WAS,W (+10),1,39:09:00,12,24,0.5,3,4,0.75,5,6,0.833,0,2,2,5,0,0,4,2,32,18.9,15
6,6,2018-04-27,28,TOR,@,WAS,W (+10),1,33:27:00,6,18,0.333,0,4,0,4,4,1,0,2,2,4,0,0,0,2,16,8.4,-6
7,7,2018-05-01,28,TOR,,CLE,L (-1),1,40:17:00,10,20,0.5,0,4,0,2,3,0.667,1,6,7,5,1,3,2,3,22,17.5,0
8,8,2018-05-03,28,TOR,,CLE,L (-18),1,35:06:00,11,23,0.478,0,5,0,2,2,1,0,0,0,3,0,0,1,5,24,11.4,-22
9,9,2018-05-05,28,TOR,@,CLE,L (-2),1,27:48:00,3,12,0.25,0,0,,2,2,1,1,3,4,2,2,2,3,3,8,3,-23
10,10,2018-05-07,28,TOR,@,CLE,L (-35),1,33:03:00,5,11,0.455,0,0,,3,4,0.75,1,4,5,1,0,0,2,4,13,5.9,-29
