Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
40,40,2018-01-11,23,TOR,,CLE,W (+34),0,24:01:00,8,11,0.727,6,8,0.75,0,0,,0,4,4,4,1,0,0,2,22,21.7,28
41,41,2018-01-13,23,TOR,,GSW,L (-2),0,21:28,5,9,0.556,3,6,0.5,0,0,,0,5,5,4,1,0,2,4,13,10.4,-3
42,42,2018-01-15,23,TOR,@,PHI,L (-6),0,15:52,1,8,0.125,0,2,0,6,6,1,0,2,2,0,0,0,1,2,8,1.6,4
43,,2018-01-17,23,TOR,,DET,W (+5),Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2018-01-19,23,TOR,,SAS,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
45,43,2018-01-20,23,TOR,@,MIN,L (-6),0,14:00,2,2,1,1,1,1,3,4,0.75,1,1,2,1,1,0,1,2,8,7.9,-4
46,44,2018-01-24,23,TOR,@,ATL,W (+15),0,18:28,6,9,0.667,4,6,0.667,3,3,1,1,6,7,5,2,3,0,2,19,24.4,13
47,45,2018-01-26,23,TOR,,UTA,L (-4),0,18:19,1,6,0.167,1,3,0.333,0,0,,0,2,2,2,0,0,0,2,3,0.4,0
48,46,2018-01-28,23,TOR,,LAL,W (+12),0,20:22,9,13,0.692,3,4,0.75,4,4,1,0,2,2,4,1,0,0,3,25,22.7,3
49,47,2018-01-30,23,TOR,,MIN,W (+5),0,21:19,4,7,0.571,1,3,0.333,1,1,1,0,2,2,2,0,0,1,2,10,6.9,6
50,,2018-02-01,23,TOR,@,WAS,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
51,48,2018-02-02,23,TOR,,POR,W (+25),0,21:29,6,12,0.5,3,5,0.6,1,1,1,1,4,5,0,0,0,1,2,16,10.1,11
52,49,2018-02-04,23,TOR,,MEM,W (+15),0,28:13:00,5,12,0.417,1,6,0.167,2,2,1,2,5,7,8,2,0,1,1,13,15.7,25
53,50,2018-02-06,23,TOR,,BOS,W (+20),0,30:38:00,3,5,0.6,2,3,0.667,2,2,1,0,3,3,8,1,0,1,2,10,13.4,17
54,51,2018-02-08,23,TOR,,NYK,W (+25),0,23:41,4,11,0.364,2,5,0.4,0,0,,0,1,1,6,3,0,1,2,10,9.6,18
55,52,2018-02-11,23,TOR,@,CHO,W (+20),0,17:01,4,6,0.667,2,3,0.667,0,0,,0,3,3,4,1,0,1,1,10,10.7,26
56,53,2018-02-13,23,TOR,,MIA,W (+3),0,23:14,4,8,0.5,2,3,0.667,0,0,,0,5,5,6,2,0,0,1,10,13.3,4
57,54,2018-02-14,23,TOR,@,CHI,W (+24),0,17:20,4,11,0.364,3,6,0.5,0,0,,0,2,2,4,0,0,1,1,11,6.9,12
58,55,2018-02-23,23,TOR,,MIL,L (-3),0,26:09:00,2,7,0.286,0,3,0,2,2,1,0,2,2,2,2,1,2,1,6,4.2,-3
59,56,2018-02-26,24,TOR,,DET,W (+29),0,18:48,2,5,0.4,1,3,0.333,3,3,1,1,3,4,2,1,0,2,4,8,5.7,14
60,57,2018-02-28,24,TOR,@,ORL,W (+13),0,26:36:00,4,9,0.444,3,4,0.75,1,2,0.5,0,3,3,3,2,0,2,1,12,9.5,9
61,58,2018-03-02,24,TOR,@,WAS,W (+7),0,28:57:00,2,9,0.222,1,6,0.167,7,8,0.875,2,2,4,3,1,1,2,3,12,8.7,20
62,59,2018-03-04,24,TOR,,CHO,W (+5),0,23:37,3,8,0.375,1,4,0.25,5,6,0.833,0,3,3,3,0,0,4,2,12,5.4,-4
63,60,2018-03-06,24,TOR,,ATL,W (+16),0,29:00:00,1,7,0.143,1,4,0.25,1,2,0.5,0,3,3,7,3,2,0,2,4,8.5,9
64,61,2018-03-07,24,TOR,@,DET,W (+2),0,24:55:00,2,10,0.2,0,4,0,2,2,1,3,2,5,2,1,1,2,2,6,2.8,-14
65,62,2018-03-09,24,TOR,,HOU,W (+3),0,22:36,5,13,0.385,1,4,0.25,0,0,,0,2,2,5,1,1,2,2,11,6.9,0
66,63,2018-03-11,24,TOR,@,NYK,W (+26),0,16:27,4,5,0.8,2,3,0.667,1,1,1,0,2,2,1,0,0,1,0,11,9.4,17
67,64,2018-03-13,24,TOR,@,BRK,W (+14),0,27:31:00,5,10,0.5,3,6,0.5,2,2,1,0,1,1,4,2,0,1,1,15,13.7,31
68,65,2018-03-15,24,TOR,@,IND,W (+7),0,17:34,1,4,0.25,0,1,0,0,0,,2,1,3,2,0,0,1,2,2,0.9,-9
69,66,2018-03-16,24,TOR,,DAL,W (+7),0,30:34:00,5,12,0.417,3,8,0.375,1,2,0.5,0,4,4,8,0,1,0,2,14,13.9,7
