Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,36,2018-01-13,24-233,TOR,,GSW,L (-2),0,10:33,1,3,0.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,0.6,2
42,37,2018-01-15,24-235,TOR,@,PHI,L (-6),0,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
43,38,2018-01-17,24-237,TOR,,DET,W (+5),0,12:53,1,3,0.333,1,3,0.333,0,0,,0,1,1,2,1,0,0,2,3,3.2,0
44,39,2018-01-19,24-239,TOR,,SAS,W (+3),0,10:51,1,4,0.25,0,0,,0,0,,0,1,1,1,0,0,1,1,2,-0.8,1
45,,2018-01-20,24-240,TOR,@,MIN,L (-6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,40,2018-01-24,24-244,TOR,@,ATL,W (+15),0,11:04,0,2,0,0,1,0,0,0,,0,1,1,2,1,0,1,2,0,-0.5,-8
47,,2018-01-26,24-246,TOR,,UTA,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
48,,2018-01-28,24-248,TOR,,LAL,W (+12),Did Not Play,,,,,,,,,,,,,,,,,,,,,
49,41,2018-01-30,24-250,TOR,,MIN,W (+5),0,19:52,3,7,0.429,2,5,0.4,0,0,,0,3,3,0,1,1,1,1,8,5.5,-1
50,42,2018-02-01,24-252,TOR,@,WAS,L (-3),0,25:53:00,3,4,0.75,2,3,0.667,0,0,,0,1,1,2,0,0,1,3,8,5.9,0
51,43,2018-02-02,24-253,TOR,,POR,W (+25),0,19:11,5,7,0.714,1,1,1,0,0,,0,1,1,3,0,0,1,0,11,9.5,-2
52,44,2018-02-04,24-255,TOR,,MEM,W (+15),0,5:08,1,3,0.333,0,2,0,0,0,,0,2,2,0,1,0,1,1,2,0.5,6
53,45,2018-02-06,24-257,TOR,,BOS,W (+20),0,3:43,1,1,1,1,1,1,0,0,,0,0,0,0,0,0,0,1,3,2.3,-7
54,46,2018-02-08,24-259,TOR,,NYK,W (+25),0,3:37,0,2,0,0,2,0,0,0,,0,3,3,0,0,0,0,0,0,-0.5,-4
55,47,2018-02-11,24-262,TOR,@,CHO,W (+20),0,16:27,1,2,0.5,0,1,0,0,0,,0,2,2,2,0,0,1,3,2,0.8,-5
56,48,2018-02-13,24-264,TOR,,MIA,W (+3),0,6:45,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,1,0,1.3,5
57,49,2018-02-14,24-265,TOR,@,CHI,W (+24),0,9:38,1,6,0.167,0,5,0,0,0,,0,0,0,0,0,0,0,1,2,-2.2,6
58,,2018-02-23,24-274,TOR,,MIL,L (-3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
59,50,2018-02-26,24-277,TOR,,DET,W (+29),0,8:42,3,4,0.75,1,2,0.5,0,0,,0,1,1,1,0,0,0,0,7,6.4,-1
60,51,2018-02-28,24-279,TOR,@,ORL,W (+13),0,10:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-3
61,52,2018-03-02,24-281,TOR,@,WAS,W (+7),1,16:51,0,2,0,0,1,0,0,0,,0,1,1,1,0,0,0,3,0,-1.6,-16
62,53,2018-03-04,24-283,TOR,,CHO,W (+5),0,4:05,0,3,0,0,2,0,0,0,,0,2,2,0,0,0,0,1,0,-1.9,3
63,54,2018-03-06,24-285,TOR,,ATL,W (+16),0,7:02,1,3,0.333,1,2,0.5,2,2,1,1,0,1,0,1,0,1,0,5,4,6
64,55,2018-03-07,24-286,TOR,@,DET,W (+2),1,28:20:00,7,12,0.583,3,5,0.6,0,0,,1,3,4,0,0,1,0,3,17,12.5,12
65,56,2018-03-09,24-288,TOR,,HOU,W (+3),1,31:10:00,1,6,0.167,0,5,0,0,0,,1,2,3,3,0,0,1,2,2,-0.2,-7
66,57,2018-03-11,24-290,TOR,@,NYK,W (+26),1,21:31,3,7,0.429,1,4,0.25,0,0,,0,1,1,1,0,0,2,3,7,1.1,4
67,58,2018-03-13,24-292,TOR,@,BRK,W (+14),1,11:58,2,4,0.5,1,2,0.5,0,0,,0,2,2,1,0,0,0,2,5,3.5,-8
68,,2018-03-15,24-294,TOR,@,IND,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
69,,2018-03-16,24-295,TOR,,DAL,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
70,59,2018-03-18,24-297,TOR,,OKC,L (-7),0,13:11,2,4,0.5,1,2,0.5,1,1,1,0,0,0,2,0,0,2,1,6,3,-3
71,60,2018-03-20,24-299,TOR,@,ORL,W (+7),0,17:54,4,7,0.571,2,4,0.5,0,0,,1,1,2,1,0,1,3,3,10,4.9,-19
72,61,2018-03-21,24-300,TOR,@,CLE,L (-3),0,10:14,2,3,0.667,0,1,0,0,0,,0,1,1,0,0,0,1,1,4,1.6,6
73,62,2018-03-23,24-302,TOR,,BRK,W (+4),0,5:27,0,2,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-4
74,,2018-03-25,24-304,TOR,,LAC,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
75,63,2018-03-27,24-306,TOR,,DEN,W (+4),0,3:05,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,2,5
76,64,2018-03-31,24-310,TOR,@,BOS,L (-11),0,7:46,1,3,0.333,0,2,0,0,0,,1,0,1,0,0,0,0,1,2,0.6,-3
77,65,2018-04-03,24-313,TOR,@,CLE,L (-6),0,2:07,3,4,0.75,1,2,0.5,0,0,,0,1,1,0,0,0,1,0,7,4.7,8
78,66,2018-04-04,24-314,TOR,,BOS,W (+18),0,10:49,0,4,0,0,4,0,0,0,,0,5,5,0,0,0,1,1,0,-2.7,1
79,67,2018-04-06,24-316,TOR,,IND,W (+19),0,13:47,1,1,1,0,0,,0,0,,1,1,2,0,1,0,0,1,2,3.3,3
80,68,2018-04-08,24-318,TOR,,ORL,W (+11),1,23:53,5,11,0.455,3,7,0.429,0,0,,0,5,5,4,3,0,2,0,13,12.6,-3
81,69,2018-04-09,24-319,TOR,@,DET,W (+10),0,19:18,1,8,0.125,0,6,0,0,0,,0,1,1,3,0,1,1,1,2,-1.5,-7
82,70,2018-04-11,24-321,TOR,@,MIA,L (-7),0,1:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,-1
1,1,2018-04-14,24-324,TOR,,WAS,W (+8),0,4:51,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,1
2,2,2018-04-17,24-327,TOR,,WAS,W (+11),0,4:41,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7
3,3,2018-04-20,24-330,TOR,@,WAS,L (-19),0,6:21,1,3,0.333,1,3,0.333,2,2,1,0,0,0,1,0,0,1,0,5,3,-2
4,,2018-04-22,24-332,TOR,@,WAS,L (-8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,4,2018-04-25,24-335,TOR,,WAS,W (+10),0,8:29,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,0,2,0,-0.8,1
6,,2018-04-27,24-337,TOR,@,WAS,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,,2018-05-01,24-341,TOR,,CLE,L (-1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
8,5,2018-05-03,24-343,TOR,,CLE,L (-18),0,3:12,1,2,0.5,0,1,0,0,0,,0,1,1,0,0,0,0,0,2,1.3,4
9,,2018-05-05,24-345,TOR,@,CLE,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,6,2018-05-07,24-347,TOR,@,CLE,L (-35),0,12:24,2,5,0.4,0,1,0,1,2,0.5,0,1,1,0,0,0,0,1,5,1.8,-7
