Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
13,13,2017-11-14,20,TOR,@,HOU,W (+16),1,29:34:00,6,8,0.75,3,4,0.75,1,2,0.5,0,2,2,1,1,0,0,4,16,13.1,22
14,14,2017-11-15,20,TOR,@,NOP,W (+9),1,13:59,2,3,0.667,1,2,0.5,0,0,,0,0,0,0,1,0,1,3,5,2.5,-9
15,15,2017-11-17,20,TOR,,NYK,W (+23),1,29:30:00,5,10,0.5,1,6,0.167,0,0,,0,1,1,0,0,0,0,1,11,5.9,25
16,16,2017-11-19,20,TOR,,WAS,W (+9),1,19:57,2,5,0.4,1,4,0.25,0,0,,1,1,2,0,1,0,0,2,5,3.5,-7
17,17,2017-11-22,20,TOR,@,NYK,L (-8),1,15:51,1,2,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,0,1,3,2.6,-4
18,18,2017-11-24,20,TOR,@,IND,L (-3),1,27:29:00,3,5,0.6,0,2,0,2,2,1,0,1,1,0,0,0,0,2,8,5.2,-20
19,19,2017-11-25,20,TOR,@,ATL,W (+34),1,17:25,4,4,1,3,3,1,0,0,,0,1,1,2,2,0,0,3,11,12.3,17
20,20,2017-11-29,20,TOR,,CHO,W (+13),1,19:07,0,1,0,0,0,,0,0,,1,2,3,0,1,0,1,0,0,0.6,3
21,21,2017-12-01,20,TOR,,IND,W (+5),1,19:47,2,5,0.4,0,2,0,1,1,1,0,1,1,1,1,0,1,2,5,2.5,3
22,22,2017-12-05,20,TOR,,PHO,W (+13),1,24:22:00,6,9,0.667,4,5,0.8,0,0,,1,1,2,0,1,0,2,4,16,10.5,13
23,23,2017-12-08,20,TOR,@,MEM,W (+9),1,33:46:00,3,5,0.6,2,3,0.667,0,0,,0,0,0,0,2,0,2,3,8,4.5,13
24,24,2017-12-10,20,TOR,@,SAC,W (+15),1,27:00:00,2,5,0.4,1,2,0.5,0,0,,2,1,3,0,0,0,1,2,5,2.2,24
25,25,2017-12-11,20,TOR,@,LAC,L (-5),1,26:23:00,1,4,0.25,1,2,0.5,0,0,,1,1,2,0,1,0,1,3,3,0.4,8
26,26,2017-12-13,20,TOR,@,PHO,W (+6),1,19:20,3,6,0.5,1,2,0.5,2,2,1,0,2,2,0,0,0,0,3,9,5.4,12
27,27,2017-12-15,20,TOR,,BRK,W (+33),1,21:42,1,4,0.25,1,4,0.25,0,0,,2,1,3,3,1,0,1,1,3,4,33
28,28,2017-12-17,20,TOR,,SAC,W (+15),1,29:03:00,4,8,0.5,3,6,0.5,0,0,,1,2,3,0,2,0,0,2,11,9.5,13
29,29,2017-12-20,20,TOR,@,CHO,W (+18),1,30:59:00,7,9,0.778,6,7,0.857,0,1,0,0,4,4,2,1,0,1,1,20,18.3,28
30,30,2017-12-21,20,TOR,@,PHI,W (+5),1,21:22,2,6,0.333,1,4,0.25,1,2,0.5,0,0,0,0,2,0,3,0,6,1.2,2
31,31,2017-12-23,20,TOR,,PHI,W (+16),1,20:51,0,3,0,0,3,0,0,0,,1,5,6,2,1,0,2,0,0,0.5,1
32,32,2017-12-26,20,TOR,@,DAL,L (-5),1,19:52,0,2,0,0,2,0,0,0,,1,2,3,0,1,1,1,2,0,-0.2,7
33,33,2017-12-27,20,TOR,@,OKC,L (-17),1,19:56,2,6,0.333,2,6,0.333,0,0,,0,0,0,0,0,0,1,2,6,0.8,-19
34,34,2017-12-29,20,TOR,,ATL,W (+13),1,22:54,4,8,0.5,1,5,0.2,0,0,,0,4,4,2,2,0,1,3,9,7.4,-1
35,35,2018-01-01,20,TOR,,MIL,W (+4),1,34:51:00,0,0,,0,0,,1,2,0.5,0,6,6,2,0,0,1,1,1,2.4,16
36,36,2018-01-03,20,TOR,@,CHI,W (+9),1,15:57,1,5,0.2,0,4,0,1,1,1,0,3,3,0,0,0,0,0,3,0.8,-14
37,37,2018-01-05,20,TOR,@,MIL,W (+19),1,30:52:00,2,6,0.333,1,5,0.2,0,0,,0,0,0,1,2,0,2,1,5,1.9,16
38,38,2018-01-08,20,TOR,@,BRK,W (+1),1,15:46,1,3,0.333,0,2,0,1,1,1,0,0,0,0,0,0,0,4,3,-0.3,4
39,39,2018-01-09,20,TOR,,MIA,L (-1),1,26:28:00,1,3,0.333,0,0,,0,0,,0,5,5,0,1,0,0,1,2,2.4,0
40,40,2018-01-11,20,TOR,,CLE,W (+34),1,26:41:00,2,8,0.25,1,6,0.167,2,2,1,0,3,3,0,0,1,0,3,7,2.6,13
41,41,2018-01-13,20,TOR,,GSW,L (-2),1,25:43:00,5,7,0.714,1,3,0.333,6,6,1,1,2,3,2,0,0,0,3,17,15.6,3
42,42,2018-01-15,20,TOR,@,PHI,L (-6),1,18:37,0,2,0,0,1,0,0,0,,1,3,4,1,1,0,0,1,0,1.5,-14
43,43,2018-01-17,20,TOR,,DET,W (+5),1,19:13,1,2,0.5,0,0,,0,0,,1,2,3,1,0,1,1,1,2,2.3,-1
44,44,2018-01-19,20,TOR,,SAS,W (+3),1,19:06,0,7,0,0,3,0,0,0,,3,2,5,0,2,0,1,1,0,-1.6,-3
45,45,2018-01-20,20,TOR,@,MIN,L (-6),1,18:13,3,6,0.5,1,3,0.333,0,0,,0,2,2,1,1,1,1,0,7,6,-4
46,46,2018-01-24,20,TOR,@,ATL,W (+15),1,23:49,4,5,0.8,2,3,0.667,0,0,,1,4,5,1,0,1,0,1,10,11,8
47,47,2018-01-26,20,TOR,,UTA,L (-4),1,17:20,2,3,0.667,0,1,0,1,2,0.5,1,1,2,0,3,1,1,0,5,7,-1
48,48,2018-01-28,20,TOR,,LAL,W (+12),1,21:31,2,5,0.4,0,3,0,1,2,0.5,1,1,2,1,1,1,0,3,5,4.1,8
49,49,2018-01-30,20,TOR,,MIN,W (+5),1,15:36,1,2,0.5,1,2,0.5,0,0,,1,2,3,1,0,0,0,4,3,2.4,4
50,50,2018-02-01,20,TOR,@,WAS,L (-3),1,21:07,4,8,0.5,3,5,0.6,0,0,,1,2,3,0,0,0,0,1,11,7.9,1
51,51,2018-02-02,20,TOR,,POR,W (+25),1,26:37:00,0,4,0,0,3,0,2,2,1,1,1,2,2,1,0,0,2,2,1.8,15
52,52,2018-02-04,20,TOR,,MEM,W (+15),1,18:46,3,9,0.333,0,4,0,0,0,,0,2,2,0,1,0,0,3,6,1.3,-14
53,53,2018-02-06,20,TOR,,BOS,W (+20),1,15:18,2,3,0.667,0,1,0,0,0,,1,3,4,1,1,0,1,0,4,5,6
54,54,2018-02-08,20,TOR,,NYK,W (+25),1,20:33,2,5,0.4,1,4,0.25,1,1,1,1,2,3,1,0,0,0,3,6,4.1,7
55,55,2018-02-11,20,TOR,@,CHO,W (+20),1,11:04,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,2,0,0.2,0
56,56,2018-02-13,20,TOR,,MIA,W (+3),1,12:52,2,3,0.667,2,2,1,0,0,,0,2,2,0,0,0,2,1,6,2.9,-4
57,57,2018-02-14,20,TOR,@,CHI,W (+24),1,17:37,2,8,0.25,0,4,0,1,3,0.333,1,5,6,0,0,0,0,1,5,1.2,7
58,58,2018-02-23,20,TOR,,MIL,L (-3),1,13:25,0,1,0,0,0,,0,0,,0,0,0,0,1,1,0,0,0,1,-4
59,59,2018-02-26,20,TOR,,DET,W (+29),1,18:07,3,4,0.75,1,1,1,1,1,1,0,1,1,2,0,0,1,0,8,7.1,10
60,60,2018-02-28,20,TOR,@,ORL,W (+13),1,10:22,3,3,1,1,1,1,0,1,0,0,2,2,1,0,0,1,0,7,6,10
61,,2018-03-02,20,TOR,@,WAS,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
62,,2018-03-04,20,TOR,,CHO,W (+5),Inactive,,,,,,,,,,,,,,,,,,,,,
