Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
40,,2017-01-15,27-307,TOR,,NYK,W (+15),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
41,,2017-01-17,27-309,TOR,@,BRK,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
42,,2017-01-18,27-310,TOR,@,PHI,L (-5),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
43,,2017-01-20,27-312,TOR,@,CHO,L (-35),Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2017-01-22,27-314,TOR,,PHO,L (-12),Inactive,,,,,,,,,,,,,,,,,,,,,
45,34,2017-01-24,27-316,TOR,,SAS,L (-2),0,21:08,5,6,0.833,2,3,0.667,0,0,,0,5,5,1,0,0,0,1,12,11.6,1
46,35,2017-01-25,27-317,TOR,@,MEM,L (-2),1,26:49:00,1,7,0.143,1,7,0.143,0,2,0,0,3,3,1,0,0,1,1,3,-2.1,2
47,36,2017-01-27,27-319,TOR,,MIL,W (+16),1,26:37:00,4,6,0.667,2,4,0.5,0,0,,2,5,7,2,2,1,0,1,10,14,5
48,37,2017-01-29,27-321,TOR,,ORL,L (-1),1,29:18:00,2,4,0.5,1,2,0.5,2,3,0.667,3,7,10,1,0,1,1,1,7,8.8,11
49,38,2017-01-31,27-323,TOR,,NOP,W (+2),1,34:58:00,4,8,0.5,2,5,0.4,0,0,,0,8,8,1,0,1,3,2,10,6,21
50,39,2017-02-01,27-324,TOR,@,BOS,L (-5),1,20:42,3,6,0.5,1,4,0.25,3,5,0.6,1,2,3,0,1,0,0,0,10,8.5,3
51,40,2017-02-03,27-326,TOR,@,ORL,L (-8),1,6:43,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,-1
52,,2017-02-05,27-328,TOR,@,BRK,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
53,,2017-02-06,27-329,TOR,,LAC,W (+9),Did Not Dress,,,,,,,,,,,,,,,,,,,,,
54,,2017-02-08,27-331,TOR,@,MIN,L (-3),Not With Team,,,,,,,,,,,,,,,,,,,,,
55,,2017-02-12,27-335,TOR,,DET,L (-1),Inactive,,,,,,,,,,,,,,,,,,,,,
56,,2017-02-14,27-337,TOR,@,CHI,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
57,,2017-02-15,27-338,TOR,,CHO,W (+5),Inactive,,,,,,,,,,,,,,,,,,,,,
58,41,2017-02-24,27-347,TOR,,BOS,W (+10),0,16:34,4,6,0.667,1,3,0.333,2,2,1,1,1,2,1,0,0,1,3,11,7.9,-8
59,42,2017-02-26,27-349,TOR,,POR,W (+6),0,18:45,2,5,0.4,2,5,0.4,0,0,,0,1,1,0,1,1,0,1,6,4.9,2
60,43,2017-02-27,27-350,TOR,@,NYK,W (+1),0,17:43,1,6,0.167,1,6,0.167,0,0,,0,2,2,1,1,0,0,0,3,1.5,7
61,44,2017-03-01,27-352,TOR,,WAS,L (-9),0,20:37,0,6,0,0,4,0,0,0,,0,4,4,0,0,0,0,1,0,-3.4,-11
62,45,2017-03-03,27-354,TOR,@,WAS,W (+8),0,27:51:00,2,8,0.25,2,5,0.4,2,2,1,2,5,7,2,0,1,3,1,8,4.8,24
63,46,2017-03-04,27-355,TOR,@,MIL,L (-7),0,19:12,2,4,0.5,1,2,0.5,0,0,,0,2,2,0,0,1,0,4,5,2.7,-16
64,47,2017-03-08,27-359,TOR,@,NOP,W (+7),0,23:50,3,4,0.75,2,3,0.667,1,2,0.5,0,1,1,0,0,0,1,1,9,5.9,3
65,48,2017-03-10,27-361,TOR,@,ATL,L (-6),0,18:51,1,3,0.333,0,1,0,0,0,,2,1,3,0,0,0,0,0,2,2,-4
